"province","industry_name","ioic_code","year","count","industry_code"
"Ontario","Petroleum and coal product manufacturing  ","BS32400",2021,6197,"324"
"Ontario","Basic chemical manufacturing  ","BS32510",2012,4824,"3251"
"Ontario","Basic chemical manufacturing  ","BS32510",2013,4680,"3251"
"Ontario","Basic chemical manufacturing  ","BS32510",2014,4316,"3251"
"Ontario","Basic chemical manufacturing  ","BS32510",2015,5025,"3251"
"Ontario","Basic chemical manufacturing  ","BS32510",2016,4825,"3251"
"Ontario","Basic chemical manufacturing  ","BS32510",2017,3625,"3251"
"Ontario","Basic chemical manufacturing  ","BS32510",2018,4112,"3251"
"Ontario","Basic chemical manufacturing  ","BS32510",2019,4236,"3251"
"Ontario","Basic chemical manufacturing  ","BS32510",2020,4321,"3251"
"Ontario","Basic chemical manufacturing  ","BS32510",2021,4326,"3251"
"Ontario","Pesticide, fertilizer and other agricultural chemical manufacturing  ","BS32530",2012,768,"3253"
"Ontario","Pesticide, fertilizer and other agricultural chemical manufacturing  ","BS32530",2013,1120,"3253"
"Ontario","Pesticide, fertilizer and other agricultural chemical manufacturing  ","BS32530",2014,1140,"3253"
"Ontario","Pesticide, fertilizer and other agricultural chemical manufacturing  ","BS32530",2015,950,"3253"
"Ontario","Pesticide, fertilizer and other agricultural chemical manufacturing  ","BS32530",2016,1179,"3253"
"Ontario","Pesticide, fertilizer and other agricultural chemical manufacturing  ","BS32530",2017,1112,"3253"
"Ontario","Pesticide, fertilizer and other agricultural chemical manufacturing  ","BS32530",2018,387,"3253"
"Ontario","Pesticide, fertilizer and other agricultural chemical manufacturing  ","BS32530",2019,399,"3253"
"Ontario","Pesticide, fertilizer and other agricultural chemical manufacturing  ","BS32530",2020,387,"3253"
"Ontario","Pesticide, fertilizer and other agricultural chemical manufacturing  ","BS32530",2021,389,"3253"
"Ontario","Pharmaceutical and medicine manufacturing  ","BS32540",2012,151,"3254"
"Ontario","Pharmaceutical and medicine manufacturing  ","BS32540",2013,121,"3254"
"Ontario","Pharmaceutical and medicine manufacturing  ","BS32540",2014,176,"3254"
"Ontario","Pharmaceutical and medicine manufacturing  ","BS32540",2015,163,"3254"
"Ontario","Pharmaceutical and medicine manufacturing  ","BS32540",2016,326,"3254"
"Ontario","Pharmaceutical and medicine manufacturing  ","BS32540",2017,176,"3254"
"Ontario","Pharmaceutical and medicine manufacturing  ","BS32540",2018,166,"3254"
"Ontario","Pharmaceutical and medicine manufacturing  ","BS32540",2019,177,"3254"
"Ontario","Pharmaceutical and medicine manufacturing  ","BS32540",2020,184,"3254"
"Ontario","Pharmaceutical and medicine manufacturing  ","BS32540",2021,185,"3254"
"Ontario","Miscellaneous chemical product manufacturing  ","BS325C0",2012,661,"325A"
"Ontario","Miscellaneous chemical product manufacturing  ","BS325C0",2013,575,"325A"
"Ontario","Miscellaneous chemical product manufacturing  ","BS325C0",2014,543,"325A"
"Ontario","Miscellaneous chemical product manufacturing  ","BS325C0",2015,661,"325A"
"Ontario","Miscellaneous chemical product manufacturing  ","BS325C0",2016,591,"325A"
"Ontario","Miscellaneous chemical product manufacturing  ","BS325C0",2017,666,"325A"
"Ontario","Miscellaneous chemical product manufacturing  ","BS325C0",2018,705,"325A"
"Ontario","Miscellaneous chemical product manufacturing  ","BS325C0",2019,664,"325A"
"Ontario","Miscellaneous chemical product manufacturing  ","BS325C0",2020,605,"325A"
"Ontario","Miscellaneous chemical product manufacturing  ","BS325C0",2021,712,"325A"
"Ontario","Plastic product manufacturing  ","BS32610",2012,309,"3261"
"Ontario","Plastic product manufacturing  ","BS32610",2013,342,"3261"
"Ontario","Plastic product manufacturing  ","BS32610",2014,378,"3261"
"Ontario","Plastic product manufacturing  ","BS32610",2015,361,"3261"
"Ontario","Plastic product manufacturing  ","BS32610",2016,338,"3261"
"Ontario","Plastic product manufacturing  ","BS32610",2017,425,"3261"
"Ontario","Plastic product manufacturing  ","BS32610",2018,310,"3261"
"Ontario","Plastic product manufacturing  ","BS32610",2019,333,"3261"
"Ontario","Plastic product manufacturing  ","BS32610",2020,321,"3261"
"Ontario","Plastic product manufacturing  ","BS32610",2021,333,"3261"
"Ontario","Rubber product manufacturing  ","BS32620",2012,66,"3262"
"Ontario","Rubber product manufacturing  ","BS32620",2013,64,"3262"
"Ontario","Rubber product manufacturing  ","BS32620",2014,78,"3262"
"Ontario","Rubber product manufacturing  ","BS32620",2015,83,"3262"
"Ontario","Rubber product manufacturing  ","BS32620",2016,76,"3262"
"Ontario","Rubber product manufacturing  ","BS32620",2017,79,"3262"
"Ontario","Rubber product manufacturing  ","BS32620",2018,70,"3262"
"Ontario","Rubber product manufacturing  ","BS32620",2019,69,"3262"
"Ontario","Rubber product manufacturing  ","BS32620",2020,57,"3262"
"Ontario","Rubber product manufacturing  ","BS32620",2021,59,"3262"
"Ontario","Non-metallic mineral product manufacturing (except cement and concrete products)  ","BS327A0",2012,1670,"327A"
"Ontario","Non-metallic mineral product manufacturing (except cement and concrete products)  ","BS327A0",2013,1344,"327A"
"Ontario","Non-metallic mineral product manufacturing (except cement and concrete products)  ","BS327A0",2014,1233,"327A"
"Ontario","Non-metallic mineral product manufacturing (except cement and concrete products)  ","BS327A0",2015,1381,"327A"
"Ontario","Non-metallic mineral product manufacturing (except cement and concrete products)  ","BS327A0",2016,1261,"327A"
"Ontario","Non-metallic mineral product manufacturing (except cement and concrete products)  ","BS327A0",2017,1348,"327A"
"Ontario","Non-metallic mineral product manufacturing (except cement and concrete products)  ","BS327A0",2018,1189,"327A"
"Ontario","Non-metallic mineral product manufacturing (except cement and concrete products)  ","BS327A0",2019,1225,"327A"
"Ontario","Non-metallic mineral product manufacturing (except cement and concrete products)  ","BS327A0",2020,1166,"327A"
"Ontario","Non-metallic mineral product manufacturing (except cement and concrete products)  ","BS327A0",2021,1216,"327A"
"Ontario","Cement and concrete product manufacturing  ","BS32730",2012,4852,"3273"
"Ontario","Cement and concrete product manufacturing  ","BS32730",2013,4492,"3273"
"Ontario","Cement and concrete product manufacturing  ","BS32730",2014,4685,"3273"
"Ontario","Cement and concrete product manufacturing  ","BS32730",2015,4246,"3273"
"Ontario","Cement and concrete product manufacturing  ","BS32730",2016,4249,"3273"
"Ontario","Cement and concrete product manufacturing  ","BS32730",2017,4621,"3273"
"Ontario","Cement and concrete product manufacturing  ","BS32730",2018,4457,"3273"
"Ontario","Cement and concrete product manufacturing  ","BS32730",2019,4504,"3273"
"Ontario","Cement and concrete product manufacturing  ","BS32730",2020,4559,"3273"
"Ontario","Cement and concrete product manufacturing  ","BS32730",2021,4694,"3273"
"Ontario","Primary metal manufacturing  ","BS33100",2012,15576,"331"
"Ontario","Primary metal manufacturing  ","BS33100",2013,13461,"331"
"Ontario","Primary metal manufacturing  ","BS33100",2014,14548,"331"
"Ontario","Primary metal manufacturing  ","BS33100",2015,13823,"331"
"Ontario","Primary metal manufacturing  ","BS33100",2016,14874,"331"
"Ontario","Primary metal manufacturing  ","BS33100",2017,14128,"331"
"Ontario","Primary metal manufacturing  ","BS33100",2018,14730,"331"
"Ontario","Primary metal manufacturing  ","BS33100",2019,13989,"331"
"Ontario","Primary metal manufacturing  ","BS33100",2020,11993,"331"
"Ontario","Primary metal manufacturing  ","BS33100",2021,13326,"331"
"Ontario","Fabricated metal product manufacturing  ","BS33200",2012,762,"332"
"Ontario","Fabricated metal product manufacturing  ","BS33200",2013,884,"332"
"Ontario","Fabricated metal product manufacturing  ","BS33200",2014,700,"332"
"Ontario","Fabricated metal product manufacturing  ","BS33200",2015,640,"332"
"Ontario","Fabricated metal product manufacturing  ","BS33200",2016,774,"332"
"Ontario","Fabricated metal product manufacturing  ","BS33200",2017,816,"332"
"Ontario","Fabricated metal product manufacturing  ","BS33200",2018,855,"332"
"Ontario","Fabricated metal product manufacturing  ","BS33200",2019,722,"332"
"Ontario","Fabricated metal product manufacturing  ","BS33200",2020,734,"332"
"Ontario","Fabricated metal product manufacturing  ","BS33200",2021,762,"332"
"Ontario","Machinery manufacturing  ","BS33300",2012,291,"333"
"Ontario","Machinery manufacturing  ","BS33300",2013,316,"333"
"Ontario","Machinery manufacturing  ","BS33300",2014,308,"333"
"Ontario","Machinery manufacturing  ","BS33300",2015,277,"333"
"Ontario","Machinery manufacturing  ","BS33300",2016,257,"333"
"Ontario","Machinery manufacturing  ","BS33300",2017,331,"333"
"Ontario","Machinery manufacturing  ","BS33300",2018,324,"333"
"Ontario","Machinery manufacturing  ","BS33300",2019,342,"333"
"Ontario","Machinery manufacturing  ","BS33300",2020,304,"333"
"Ontario","Machinery manufacturing  ","BS33300",2021,315,"333"
"Ontario","Computer and peripheral equipment manufacturing  ","BS33410",2012,9,"3341"
"Ontario","Computer and peripheral equipment manufacturing  ","BS33410",2013,5,"3341"
"Ontario","Computer and peripheral equipment manufacturing  ","BS33410",2014,11,"3341"
"Ontario","Computer and peripheral equipment manufacturing  ","BS33410",2015,7,"3341"
"Ontario","Computer and peripheral equipment manufacturing  ","BS33410",2016,3,"3341"
"Ontario","Computer and peripheral equipment manufacturing  ","BS33410",2017,4,"3341"
"Ontario","Computer and peripheral equipment manufacturing  ","BS33410",2018,5,"3341"
"Ontario","Computer and peripheral equipment manufacturing  ","BS33410",2019,6,"3341"
"Ontario","Computer and peripheral equipment manufacturing  ","BS33410",2020,6,"3341"
"Ontario","Computer and peripheral equipment manufacturing  ","BS33410",2021,6,"3341"
"Ontario","Electronic product manufacturing  ","BS334B0",2012,61,"334B"
"Ontario","Electronic product manufacturing  ","BS334B0",2013,69,"334B"
"Ontario","Electronic product manufacturing  ","BS334B0",2014,49,"334B"
"Ontario","Electronic product manufacturing  ","BS334B0",2015,66,"334B"
"Ontario","Electronic product manufacturing  ","BS334B0",2016,82,"334B"
"Ontario","Electronic product manufacturing  ","BS334B0",2017,61,"334B"
"Ontario","Electronic product manufacturing  ","BS334B0",2018,57,"334B"
"Ontario","Electronic product manufacturing  ","BS334B0",2019,64,"334B"
"Ontario","Electronic product manufacturing  ","BS334B0",2020,56,"334B"
"Ontario","Electronic product manufacturing  ","BS334B0",2021,59,"334B"
"Ontario","Electrical  equipment and component manufacturing  ","BS335A0",2012,75,"335A"
"Ontario","Electrical  equipment and component manufacturing  ","BS335A0",2013,75,"335A"
"Ontario","Electrical  equipment and component manufacturing  ","BS335A0",2014,71,"335A"
"Ontario","Electrical  equipment and component manufacturing  ","BS335A0",2015,74,"335A"
"Ontario","Electrical  equipment and component manufacturing  ","BS335A0",2016,74,"335A"
"Ontario","Electrical  equipment and component manufacturing  ","BS335A0",2017,71,"335A"
"Ontario","Electrical  equipment and component manufacturing  ","BS335A0",2018,65,"335A"
"Ontario","Electrical  equipment and component manufacturing  ","BS335A0",2019,62,"335A"
"Ontario","Electrical  equipment and component manufacturing  ","BS335A0",2020,56,"335A"
"Ontario","Electrical  equipment and component manufacturing  ","BS335A0",2021,58,"335A"
"Ontario","Household appliance manufacturing  ","BS33520",2012,17,"335"
"Ontario","Household appliance manufacturing  ","BS33520",2013,11,"335"
"Ontario","Household appliance manufacturing  ","BS33520",2014,10,"335"
"Ontario","Household appliance manufacturing  ","BS33520",2015,11,"335"
"Ontario","Household appliance manufacturing  ","BS33520",2016,12,"335"
"Ontario","Household appliance manufacturing  ","BS33520",2017,12,"335"
"Ontario","Household appliance manufacturing  ","BS33520",2018,12,"335"
"Ontario","Household appliance manufacturing  ","BS33520",2019,10,"335"
"Ontario","Household appliance manufacturing  ","BS33520",2020,15,"335"
"Ontario","Household appliance manufacturing  ","BS33520",2021,16,"335"
"Ontario","Motor vehicle manufacturing  ","BS33610",2012,556,"3361"
"Ontario","Motor vehicle manufacturing  ","BS33610",2013,570,"3361"
"Ontario","Motor vehicle manufacturing  ","BS33610",2014,582,"3361"
"Ontario","Motor vehicle manufacturing  ","BS33610",2015,557,"3361"
"Ontario","Motor vehicle manufacturing  ","BS33610",2016,521,"3361"
"Ontario","Motor vehicle manufacturing  ","BS33610",2017,585,"3361"
"Ontario","Motor vehicle manufacturing  ","BS33610",2018,657,"3361"
"Ontario","Motor vehicle manufacturing  ","BS33610",2019,671,"3361"
"Ontario","Motor vehicle manufacturing  ","BS33610",2020,496,"3361"
"Ontario","Motor vehicle manufacturing  ","BS33610",2021,439,"3361"
"Ontario","Motor vehicle body and trailer manufacturing  ","BS33620",2012,33,"3362"
"Ontario","Motor vehicle body and trailer manufacturing  ","BS33620",2013,48,"3362"
"Ontario","Motor vehicle body and trailer manufacturing  ","BS33620",2014,33,"3362"
"Ontario","Motor vehicle body and trailer manufacturing  ","BS33620",2015,31,"3362"
"Ontario","Motor vehicle body and trailer manufacturing  ","BS33620",2016,17,"3362"
"Ontario","Motor vehicle body and trailer manufacturing  ","BS33620",2017,15,"3362"
"Ontario","Motor vehicle body and trailer manufacturing  ","BS33620",2018,22,"3362"
"Ontario","Motor vehicle body and trailer manufacturing  ","BS33620",2019,24,"3362"
"Ontario","Motor vehicle body and trailer manufacturing  ","BS33620",2020,20,"3362"
"Ontario","Motor vehicle body and trailer manufacturing  ","BS33620",2021,21,"3362"
"Ontario","Motor vehicle parts manufacturing  ","BS33630",2012,317,"3363"
"Ontario","Motor vehicle parts manufacturing  ","BS33630",2013,306,"3363"
"Ontario","Motor vehicle parts manufacturing  ","BS33630",2014,309,"3363"
"Ontario","Motor vehicle parts manufacturing  ","BS33630",2015,339,"3363"
"Ontario","Motor vehicle parts manufacturing  ","BS33630",2016,364,"3363"
"Ontario","Motor vehicle parts manufacturing  ","BS33630",2017,379,"3363"
"Ontario","Motor vehicle parts manufacturing  ","BS33630",2018,345,"3363"
"Ontario","Motor vehicle parts manufacturing  ","BS33630",2019,318,"3363"
"Ontario","Motor vehicle parts manufacturing  ","BS33630",2020,269,"3363"
"Ontario","Motor vehicle parts manufacturing  ","BS33630",2021,278,"3363"
"Ontario","Aerospace product and parts manufacturing  ","BS33640",2012,67,"3364"
"Ontario","Aerospace product and parts manufacturing  ","BS33640",2013,72,"3364"
"Ontario","Aerospace product and parts manufacturing  ","BS33640",2014,61,"3364"
"Ontario","Aerospace product and parts manufacturing  ","BS33640",2015,78,"3364"
"Ontario","Aerospace product and parts manufacturing  ","BS33640",2016,77,"3364"
"Ontario","Aerospace product and parts manufacturing  ","BS33640",2017,90,"3364"
"Ontario","Aerospace product and parts manufacturing  ","BS33640",2018,90,"3364"
"Ontario","Aerospace product and parts manufacturing  ","BS33640",2019,101,"3364"
"Ontario","Aerospace product and parts manufacturing  ","BS33640",2020,85,"3364"
"Ontario","Aerospace product and parts manufacturing  ","BS33640",2021,88,"3364"
"Ontario","Railroad rolling stock manufacturing  ","BS33650",2012,13,"3365"
"Ontario","Railroad rolling stock manufacturing  ","BS33650",2013,7,"3365"
"Ontario","Railroad rolling stock manufacturing  ","BS33650",2014,8,"3365"
"Ontario","Railroad rolling stock manufacturing  ","BS33650",2015,19,"3365"
"Ontario","Railroad rolling stock manufacturing  ","BS33650",2016,22,"3365"
"Ontario","Railroad rolling stock manufacturing  ","BS33650",2017,14,"3365"
"Ontario","Railroad rolling stock manufacturing  ","BS33650",2018,15,"3365"
"Ontario","Railroad rolling stock manufacturing  ","BS33650",2019,15,"3365"
"Ontario","Railroad rolling stock manufacturing  ","BS33650",2020,14,"3365"
"Ontario","Railroad rolling stock manufacturing  ","BS33650",2021,15,"3365"
